activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18850085,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Br)cc4)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Br)cc4)cc23)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '7.86', 'le': '0.18', 'lle': '0.09', 'sei': '3.84'}",CHEMBL4535006,,CHEMBL4535006,7.00,False,http://www.openphacts.org/units/Nanomolar,3146196,=,1,True,=,,IC50,nM,,100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,5.1,0.1
,18850086,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4[N+](=O)[O-])cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4[N+](=O)[O-])cc23)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '6.90', 'le': '0.13', 'lle': '0.48', 'sei': '2.12'}",CHEMBL4437002,,CHEMBL4437002,5.68,False,http://www.openphacts.org/units/Nanomolar,3146197,=,1,True,=,,IC50,nM,,2100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.1
,18850087,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4cc(Cl)c(Cl)cc4Cl)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4cc(Cl)c(Cl)cc4Cl)cc23)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '6.94', 'le': '0.15', 'lle': '-2.78', 'sei': '3.58'}",CHEMBL4565442,,CHEMBL4565442,6.52,False,http://www.openphacts.org/units/Nanomolar,3146188,=,1,True,=,,IC50,nM,,300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,2.5,0.3
,18850088,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,CCCN1C(=O)/C(=N\NC(=O)Cc2ccc(Cl)cc2Cl)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.50', 'le': '0.30', 'lle': '1.85', 'sei': '9.16'}",CHEMBL4445451,,CHEMBL4445451,5.66,False,http://www.openphacts.org/units/Nanomolar,3146203,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,83.0,2.2
,18850089,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.03', 'le': '0.35', 'lle': '2.93', 'sei': '8.02'}",CHEMBL4451791,,CHEMBL4451791,5.66,False,http://www.openphacts.org/units/Nanomolar,3146204,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,83.0,2.2
,18850090,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,O=C(Cc1ccc(Cl)c(Cl)c1)N/N=C1\C(=O)Nc2cc(Br)ccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.25', 'le': '0.32', 'lle': '1.89', 'sei': '8.02'}",CHEMBL4540336,,CHEMBL4540336,5.66,False,http://www.openphacts.org/units/Nanomolar,3146205,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,83.0,2.2
,18850091,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2cc(Br)ccc2/C1=N/NC(=O)c1ccccc1O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.71', 'le': '0.35', 'lle': '3.42', 'sei': '6.23'}",CHEMBL4455386,,CHEMBL4455386,5.66,False,http://www.openphacts.org/units/Nanomolar,3146206,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,83.0,2.2
,18850092,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,CCCCCCCCCCCC(=O)N/N=C1\C(=O)Nc2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '16.47', 'le': '0.31', 'lle': '1.28', 'sei': '8.02'}",CHEMBL4465201,,CHEMBL4465201,5.66,False,http://www.openphacts.org/units/Nanomolar,3146207,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,83.0,2.2
,18850093,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,O=C(Cc1ccc(Cl)cc1Cl)N/N=C1\C(=O)Nc2cc(Br)ccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.25', 'le': '0.32', 'lle': '1.89', 'sei': '8.02'}",CHEMBL4458470,,CHEMBL4458470,5.66,False,http://www.openphacts.org/units/Nanomolar,3146202,=,1,True,=,,IC50,nM,,2200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.2
,18850094,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.42', 'le': '0.28', 'lle': '3.96', 'sei': '5.09'}",CHEMBL4526446,,CHEMBL4526446,5.60,False,http://www.openphacts.org/units/Nanomolar,3146209,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850095,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2F)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.88', 'le': '0.22', 'lle': '2.22', 'sei': '5.54'}",CHEMBL4438638,,CHEMBL4438638,5.60,False,http://www.openphacts.org/units/Nanomolar,3146218,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850096,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2cccc(F)c2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.88', 'le': '0.22', 'lle': '2.22', 'sei': '5.54'}",CHEMBL4475058,,CHEMBL4475058,5.60,False,http://www.openphacts.org/units/Nanomolar,3146219,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850097,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2Cl)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.48', 'le': '0.22', 'lle': '1.71', 'sei': '5.54'}",CHEMBL4441977,,CHEMBL4441977,5.60,False,http://www.openphacts.org/units/Nanomolar,3146220,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850098,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccc(Br)cc2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.52', 'le': '0.22', 'lle': '1.60', 'sei': '5.54'}",CHEMBL4518046,,CHEMBL4518046,5.60,False,http://www.openphacts.org/units/Nanomolar,3146221,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850099,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2Cc1ccccc1F,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.54', 'le': '0.21', 'lle': '1.91', 'sei': '5.54'}",CHEMBL4587269,,CHEMBL4587269,5.60,False,http://www.openphacts.org/units/Nanomolar,3146222,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850100,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2Cc1cccc(F)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.54', 'le': '0.21', 'lle': '1.91', 'sei': '5.54'}",CHEMBL4537391,,CHEMBL4537391,5.60,False,http://www.openphacts.org/units/Nanomolar,3146223,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850101,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2cccc(F)c2)c2ccc(Cl)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.07', 'le': '0.21', 'lle': '1.57', 'sei': '5.54'}",CHEMBL4545087,,CHEMBL4545087,5.60,False,http://www.openphacts.org/units/Nanomolar,3146224,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850102,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2)c2ccc(Br)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.52', 'le': '0.22', 'lle': '1.60', 'sei': '5.54'}",CHEMBL4581970,,CHEMBL4581970,5.60,False,http://www.openphacts.org/units/Nanomolar,3146225,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850103,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2Cl)c2ccc(Br)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '9.88', 'le': '0.21', 'lle': '0.94', 'sei': '5.54'}",CHEMBL4583142,,CHEMBL4583142,5.60,False,http://www.openphacts.org/units/Nanomolar,3146226,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850104,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccc(Br)cc2)c2ccc(Br)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '9.16', 'le': '0.21', 'lle': '0.84', 'sei': '5.54'}",CHEMBL4452470,,CHEMBL4452470,5.60,False,http://www.openphacts.org/units/Nanomolar,3146227,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850105,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.85', 'le': '0.27', 'lle': '3.65', 'sei': '5.09'}",CHEMBL4553582,,CHEMBL4553582,5.60,False,http://www.openphacts.org/units/Nanomolar,3146210,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850106,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C)c2c(c1)/C(=N/NC(=O)COc1ccc3ccc(=O)oc3c1)C(=O)N2,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.31', 'le': '0.26', 'lle': '3.34', 'sei': '5.09'}",CHEMBL4435626,,CHEMBL4435626,5.60,False,http://www.openphacts.org/units/Nanomolar,3146211,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850107,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccc(F)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.69', 'le': '0.27', 'lle': '3.82', 'sei': '5.09'}",CHEMBL4463121,,CHEMBL4463121,5.60,False,http://www.openphacts.org/units/Nanomolar,3146212,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850108,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccc(Cl)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.08', 'le': '0.27', 'lle': '3.30', 'sei': '5.09'}",CHEMBL4532650,,CHEMBL4532650,5.60,False,http://www.openphacts.org/units/Nanomolar,3146213,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850109,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccc(Br)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.67', 'le': '0.27', 'lle': '3.19', 'sei': '5.09'}",CHEMBL4578640,,CHEMBL4578640,5.60,False,http://www.openphacts.org/units/Nanomolar,3146214,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850110,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.72', 'le': '0.26', 'lle': '4.05', 'sei': '3.66'}",CHEMBL4471443,,CHEMBL4471443,5.60,False,http://www.openphacts.org/units/Nanomolar,3146215,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850111,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,CN1C(=O)/C(=N\NC(=O)COc2ccc3ccc(=O)oc3c2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.85', 'le': '0.27', 'lle': '3.93', 'sei': '5.54'}",CHEMBL4561189,,CHEMBL4561189,5.60,False,http://www.openphacts.org/units/Nanomolar,3146216,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850112,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.35', 'le': '0.23', 'lle': '2.36', 'sei': '5.54'}",CHEMBL4568489,,CHEMBL4568489,5.60,False,http://www.openphacts.org/units/Nanomolar,3146217,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,286.0,2.5
,18850113,[],CHEMBL4305659,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000224,protein format,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2F)c2ccc(Cl)cc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.07', 'le': '0.21', 'lle': '1.57', 'sei': '5.54'}",CHEMBL4516073,,CHEMBL4516073,5.60,False,http://www.openphacts.org/units/Nanomolar,3146208,=,1,True,=,,IC50,nM,,2500.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.5
,18850114,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccc(Cl)cc2/C1=N/Nc1nc(-c2ccc(Br)cc2)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.16', 'le': '0.29', 'lle': '0.29', 'sei': '7.95'}",CHEMBL4550316,,CHEMBL4550316,5.28,False,http://www.openphacts.org/units/Nanomolar,3146075,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850115,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C)c2c(c1)/C(=N/Nc1nc(-c3ccc(F)cc3)cs1)C(=O)N2,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.40', 'le': '0.28', 'lle': '0.95', 'sei': '7.95'}",CHEMBL4468486,,CHEMBL4468486,5.28,False,http://www.openphacts.org/units/Nanomolar,3146084,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850116,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-c2csc(N/N=C3\C(=O)Nc4c(C)cc(C)cc43)n2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.56', 'le': '0.28', 'lle': '0.78', 'sei': '7.95'}",CHEMBL4538319,,CHEMBL4538319,5.28,False,http://www.openphacts.org/units/Nanomolar,3146085,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850117,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-c2csc(N/N=C3\C(=O)Nc4ccc(F)cc43)n2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.97', 'le': '0.29', 'lle': '1.25', 'sei': '7.95'}",CHEMBL4438176,,CHEMBL4438176,5.28,False,http://www.openphacts.org/units/Nanomolar,3146086,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850118,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccc(F)cc2/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.80', 'le': '0.29', 'lle': '1.42', 'sei': '7.95'}",CHEMBL4461266,,CHEMBL4461266,5.28,False,http://www.openphacts.org/units/Nanomolar,3146087,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850119,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccccc2/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.59', 'le': '0.30', 'lle': '1.56', 'sei': '7.95'}",CHEMBL3409200,,CHEMBL3409200,5.28,False,http://www.openphacts.org/units/Nanomolar,3146088,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850120,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-c2csc(N/N=C3\C(=O)Nc4ccccc43)n2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.78', 'le': '0.30', 'lle': '1.39', 'sei': '7.95'}",CHEMBL3409203,,CHEMBL3409203,5.28,False,http://www.openphacts.org/units/Nanomolar,3146089,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
,18850121,[],CHEMBL4305655,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-c2csc(N/N=C3\C(=O)N(Cc4ccccc4F)c4ccc(C)cc43)n2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.56', 'le': '0.22', 'lle': '-0.65', 'sei': '9.16'}",CHEMBL4549579,,CHEMBL4549579,5.28,False,http://www.openphacts.org/units/Nanomolar,3146076,=,1,True,=,,IC50,nM,,5300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,5.3
